x,y,tree-state,burn-counter,fire-intensity,max-burn-counter
-109,-73,unaffected,0,0,41
-94,41,unaffected,0,0,56
-70,-44,unaffected,0,0,64
85,-3,unaffected,0,0,104
-57,-94,empty,0,0,0
-109,50,empty,0,0,0
-21,-62,unaffected,0,0,92
116,-120,unaffected,0,0,55
-75,70,unaffected,0,0,52
-90,90,unaffected,0,0,92
23,107,unaffected,0,0,57
-12,11,unaffected,0,0,55
42,-20,empty,0,0,0
49,-15,unaffected,0,0,92
-6,-125,unaffected,0,0,102
83,-119,unaffected,0,0,80
38,10,empty,0,0,0
27,-103,unaffected,0,0,73
-114,56,unaffected,0,0,83
19,21,unaffected,0,0,50
82,-65,unaffected,0,0,52
-53,-50,unaffected,0,0,59
124,-67,unaffected,0,0,56
95,-124,unaffected,0,0,53
-59,-36,empty,0,0,0
-17,71,unaffected,0,0,46
47,83,unaffected,0,0,55
-59,116,empty,0,0,0
-74,85,unaffected,0,0,75
36,-111,empty,0,0,0
-22,30,empty,0,0,0
-42,5,unaffected,0,0,35
-100,-57,empty,0,0,0
40,4,unaffected,0,0,45
-6,19,unaffected,0,0,36
74,-77,unaffected,0,0,51
-34,57,empty,0,0,0
75,-1,empty,0,0,0
118,51,unaffected,0,0,42
-105,123,unaffected,0,0,44
-76,-52,unaffected,0,0,74
-1,30,empty,0,0,0
107,-97,empty,0,0,0
-70,6,empty,0,0,0
-36,-58,unaffected,0,0,50
-21,-96,unaffected,0,0,52
108,116,unaffected,0,0,45
-12,41,empty,0,0,0
-15,118,unaffected,0,0,40
-86,-42,unaffected,0,0,77
-119,-17,unaffected,0,0,66
-120,75,empty,0,0,0
11,-20,unaffected,0,0,84
89,-26,unaffected,0,0,40
-108,108,unaffected,0,0,103
-77,93,empty,0,0,0
25,102,empty,0,0,0
118,74,unaffected,0,0,78
-39,-78,unaffected,0,0,44
17,-26,unaffected,0,0,98
91,40,empty,0,0,0
-48,11,unaffected,0,0,35
-12,-103,unaffected,0,0,45
110,-7,empty,0,0,0
-62,97,empty,0,0,0
-31,-40,unaffected,0,0,63
-9,6,unaffected,0,0,67
-9,115,unaffected,0,0,70
79,-11,unaffected,0,0,105
75,45,unaffected,0,0,81
101,-4,unaffected,0,0,103
11,-51,unaffected,0,0,51
-91,-88,unaffected,0,0,88
92,14,empty,0,0,0
-10,-11,unaffected,0,0,53
-27,-95,unaffected,0,0,46
87,92,empty,0,0,0
-111,-86,unaffected,0,0,53
123,-27,empty,0,0,0
-58,19,empty,0,0,0
-33,61,empty,0,0,0
-58,-39,unaffected,0,0,85
15,37,unaffected,0,0,46
50,-37,empty,0,0,0
69,32,unaffected,0,0,91
-68,-95,unaffected,0,0,49
-100,-87,unaffected,0,0,99
7,18,unaffected,0,0,64
-113,47,unaffected,0,0,103
-125,-60,unaffected,0,0,94
-28,114,empty,0,0,0
-80,-103,unaffected,0,0,50
23,-46,unaffected,0,0,95
-111,76,empty,0,0,0
-31,-51,unaffected,0,0,97
118,-15,unaffected,0,0,39
51,89,unaffected,0,0,76
76,108,unaffected,0,0,78
92,-117,unaffected,0,0,73
-38,-51,unaffected,0,0,74
99,-47,empty,0,0,0
56,-108,empty,0,0,0
-66,113,unaffected,0,0,55
-52,-72,unaffected,0,0,42
-17,-81,empty,0,0,0
23,-114,unaffected,0,0,80
-44,-42,unaffected,0,0,54
-41,66,empty,0,0,0
-84,-124,empty,0,0,0
-103,21,unaffected,0,0,71
-47,55,unaffected,0,0,80
-5,-34,unaffected,0,0,63
117,-81,unaffected,0,0,43
83,-47,unaffected,0,0,39
84,-102,unaffected,0,0,53
-117,3,unaffected,0,0,84
114,73,unaffected,0,0,81
25,-67,empty,0,0,0
-91,23,unaffected,0,0,74
19,-119,empty,0,0,0
-117,21,unaffected,0,0,81
114,4,empty,0,0,0
-92,113,unaffected,0,0,105
103,-27,empty,0,0,0
69,46,unaffected,0,0,46
73,79,unaffected,0,0,78
105,-7,empty,0,0,0
69,47,unaffected,0,0,53
-27,-79,unaffected,0,0,99
-35,-19,unaffected,0,0,70
23,11,unaffected,0,0,104
101,58,unaffected,0,0,99
103,-122,empty,0,0,0
-11,-110,unaffected,0,0,99
-113,72,unaffected,0,0,86
78,125,unaffected,0,0,96
2,96,empty,0,0,0
-71,77,unaffected,0,0,35
52,80,empty,0,0,0
54,-101,unaffected,0,0,82
5,-4,unaffected,0,0,69
-16,-3,empty,0,0,0
24,-120,unaffected,0,0,36
-70,19,empty,0,0,0
-36,-43,unaffected,0,0,97
-34,69,unaffected,0,0,62
0,55,unaffected,0,0,105
86,82,empty,0,0,0
-116,65,unaffected,0,0,80
118,108,unaffected,0,0,103
23,-57,empty,0,0,0
-82,-116,unaffected,0,0,64
-51,87,unaffected,0,0,57
-73,41,empty,0,0,0
-23,-60,unaffected,0,0,45
-109,41,unaffected,0,0,75
-116,24,unaffected,0,0,55
-43,-118,unaffected,0,0,76
86,-76,unaffected,0,0,66
-70,100,unaffected,0,0,67
-3,116,empty,0,0,0
67,94,unaffected,0,0,86
-2,82,empty,0,0,0
-122,-20,empty,0,0,0
-75,-100,empty,0,0,0
14,-35,unaffected,0,0,63
31,111,empty,0,0,0
59,-109,empty,0,0,0
-97,-32,unaffected,0,0,72
-38,73,unaffected,0,0,59
-66,-13,unaffected,0,0,99
-46,50,unaffected,0,0,54
124,-87,empty,0,0,0
111,51,unaffected,0,0,43
28,-67,empty,0,0,0
-92,-59,unaffected,0,0,44
15,40,unaffected,0,0,51
-98,56,unaffected,0,0,57
16,100,unaffected,0,0,85
-97,108,unaffected,0,0,73
113,-70,empty,0,0,0
101,-105,unaffected,0,0,44
-50,-90,unaffected,0,0,74
-45,-79,empty,0,0,0
-59,42,unaffected,0,0,93
-50,11,unaffected,0,0,53
-32,-71,unaffected,0,0,64
21,95,empty,0,0,0
70,51,empty,0,0,0
23,-60,empty,0,0,0
123,-116,empty,0,0,0
121,-46,unaffected,0,0,99
33,-110,unaffected,0,0,84
-89,-36,empty,0,0,0
-9,1,unaffected,0,0,46
32,68,unaffected,0,0,96
-109,-49,unaffected,0,0,101
103,36,unaffected,0,0,41
-50,70,unaffected,0,0,54
-89,-70,unaffected,0,0,99
-92,60,unaffected,0,0,81
25,58,unaffected,0,0,99
79,-36,unaffected,0,0,70
111,96,unaffected,0,0,69
-112,125,empty,0,0,0
-16,-38,empty,0,0,0
82,-96,empty,0,0,0
82,-43,unaffected,0,0,98
101,-56,empty,0,0,0
84,-11,empty,0,0,0
59,54,unaffected,0,0,63
71,-100,unaffected,0,0,74
-18,-111,unaffected,0,0,52
-10,-95,empty,0,0,0
-42,-124,empty,0,0,0
43,-88,unaffected,0,0,82
-101,99,unaffected,0,0,93
124,-115,empty,0,0,0
-123,76,unaffected,0,0,95
-123,-40,empty,0,0,0
6,83,unaffected,0,0,97
-71,-47,unaffected,0,0,101
25,-104,empty,0,0,0
20,66,unaffected,0,0,50
54,61,empty,0,0,0
122,-123,unaffected,0,0,50
-29,66,empty,0,0,0
-42,-37,unaffected,0,0,97
-14,-98,unaffected,0,0,66
100,41,unaffected,0,0,48
30,57,unaffected,0,0,52
15,-28,unaffected,0,0,101
-102,-44,empty,0,0,0
88,-13,unaffected,0,0,55
99,15,unaffected,0,0,80
93,117,unaffected,0,0,73
47,28,unaffected,0,0,40
-57,92,unaffected,0,0,87
90,-9,unaffected,0,0,42
22,115,unaffected,0,0,50
99,-50,empty,0,0,0
-28,28,unaffected,0,0,77
32,2,unaffected,0,0,62
63,65,unaffected,0,0,38
123,-77,unaffected,0,0,50
-85,-86,unaffected,0,0,91
50,-33,unaffected,0,0,85
57,17,unaffected,0,0,74
40,-26,unaffected,0,0,105
110,72,empty,0,0,0
-10,74,unaffected,0,0,98
-98,88,unaffected,0,0,76
-101,-52,unaffected,0,0,43
85,-47,empty,0,0,0
-76,30,empty,0,0,0
-35,1,empty,0,0,0
-4,43,unaffected,0,0,49
-31,-33,empty,0,0,0
55,45,empty,0,0,0
-31,65,empty,0,0,0
-62,-62,empty,0,0,0
21,-25,unaffected,0,0,86
88,-121,unaffected,0,0,75
83,14,unaffected,0,0,46
-109,-30,empty,0,0,0
-124,115,unaffected,0,0,44
-7,19,unaffected,0,0,96
7,-110,unaffected,0,0,73
61,-70,empty,0,0,0
89,-41,empty,0,0,0
82,106,empty,0,0,0
-40,-94,empty,0,0,0
-118,-72,empty,0,0,0
-102,69,empty,0,0,0
-12,-8,unaffected,0,0,91
-68,-7,unaffected,0,0,39
26,123,empty,0,0,0
43,-95,unaffected,0,0,67
98,82,empty,0,0,0
53,-66,empty,0,0,0
15,-81,unaffected,0,0,55
71,-58,empty,0,0,0
83,-122,empty,0,0,0
114,-49,unaffected,0,0,50
-80,-60,empty,0,0,0
122,-29,unaffected,0,0,48
-38,-27,empty,0,0,0
72,52,unaffected,0,0,36
74,91,unaffected,0,0,41
22,86,unaffected,0,0,99
-20,-116,empty,0,0,0
-99,91,empty,0,0,0
-83,-85,unaffected,0,0,64
11,8,empty,0,0,0
28,85,empty,0,0,0
-103,107,unaffected,0,0,95
-82,19,unaffected,0,0,44
41,80,empty,0,0,0
40,62,unaffected,0,0,42
26,-48,unaffected,0,0,46
-59,100,unaffected,0,0,83
39,-14,empty,0,0,0
-120,-93,unaffected,0,0,73
-9,-68,empty,0,0,0
74,123,unaffected,0,0,96
-16,67,unaffected,0,0,52
36,71,empty,0,0,0
-14,-122,unaffected,0,0,60
44,68,unaffected,0,0,98
48,-30,unaffected,0,0,71
92,86,unaffected,0,0,71
17,-73,empty,0,0,0
83,19,empty,0,0,0
-103,-59,unaffected,0,0,92
62,-42,unaffected,0,0,74
-6,-108,unaffected,0,0,91
-43,106,unaffected,0,0,84
-71,3,empty,0,0,0
41,-59,unaffected,0,0,56
-82,-86,unaffected,0,0,75
-86,-95,empty,0,0,0
91,105,unaffected,0,0,87
25,10,unaffected,0,0,80
39,-51,empty,0,0,0
108,-49,unaffected,0,0,76
17,92,empty,0,0,0
65,70,unaffected,0,0,64
11,-16,empty,0,0,0
56,-56,unaffected,0,0,45
-18,-56,empty,0,0,0
-80,-15,unaffected,0,0,99
57,-23,unaffected,0,0,53
91,29,empty,0,0,0
7,101,empty,0,0,0
-69,-101,empty,0,0,0
41,14,empty,0,0,0
75,92,empty,0,0,0
48,-87,unaffected,0,0,97
-26,49,unaffected,0,0,92
98,-50,empty,0,0,0
80,21,unaffected,0,0,56
104,55,empty,0,0,0
31,5,unaffected,0,0,86
-7,121,empty,0,0,0
-60,84,empty,0,0,0
62,-78,unaffected,0,0,39
-106,-74,empty,0,0,0
-61,-112,empty,0,0,0
61,73,unaffected,0,0,92
92,-72,empty,0,0,0
-16,-88,empty,0,0,0
100,-22,empty,0,0,0
90,-80,unaffected,0,0,49
70,-87,empty,0,0,0
-65,21,unaffected,0,0,61
62,-93,empty,0,0,0
80,64,empty,0,0,0
66,-15,unaffected,0,0,91
89,4,empty,0,0,0
79,-9,empty,0,0,0
-97,-30,empty,0,0,0
70,-83,unaffected,0,0,88
18,-54,unaffected,0,0,70
117,-6,empty,0,0,0
-39,-28,unaffected,0,0,63
70,5,unaffected,0,0,64
-117,-99,empty,0,0,0
-78,74,unaffected,0,0,76
-8,72,empty,0,0,0
-87,92,unaffected,0,0,80
-20,10,unaffected,0,0,64
14,-119,unaffected,0,0,94
-72,90,unaffected,0,0,77
18,89,empty,0,0,0
106,19,empty,0,0,0
-121,-61,unaffected,0,0,91
81,55,unaffected,0,0,76
-48,65,unaffected,0,0,88
69,61,unaffected,0,0,66
22,-25,unaffected,0,0,60
119,-59,unaffected,0,0,67
40,-6,empty,0,0,0
16,-25,unaffected,0,0,94
-87,-100,unaffected,0,0,55
-11,-3,empty,0,0,0
-16,100,empty,0,0,0
22,-28,empty,0,0,0
-105,-112,empty,0,0,0
-106,-35,unaffected,0,0,84
101,59,empty,0,0,0
44,-64,empty,0,0,0
59,-112,empty,0,0,0
-21,-92,empty,0,0,0
52,-17,unaffected,0,0,91
-118,-45,unaffected,0,0,101
51,-95,unaffected,0,0,70
-120,-123,unaffected,0,0,42
29,-92,unaffected,0,0,38
73,88,unaffected,0,0,40
-3,-69,unaffected,0,0,49
-114,-54,unaffected,0,0,81
24,104,empty,0,0,0
30,-51,empty,0,0,0
26,-100,unaffected,0,0,74
30,29,unaffected,0,0,87
92,60,unaffected,0,0,49
-122,50,unaffected,0,0,80
-37,116,unaffected,0,0,80
122,-3,unaffected,0,0,35
-63,-67,empty,0,0,0
8,6,unaffected,0,0,62
110,4,unaffected,0,0,39
108,-72,unaffected,0,0,52
80,99,unaffected,0,0,35
102,-81,empty,0,0,0
-18,94,unaffected,0,0,101
-18,-5,unaffected,0,0,82
-118,-88,unaffected,0,0,103
-51,75,unaffected,0,0,87
110,43,empty,0,0,0
22,96,unaffected,0,0,50
51,80,empty,0,0,0
33,-36,unaffected,0,0,91
-116,118,empty,0,0,0
-105,-125,unaffected,0,0,77
-81,-36,empty,0,0,0
-22,-87,empty,0,0,0
-56,-26,empty,0,0,0
-110,42,unaffected,0,0,44
-124,-61,empty,0,0,0
-106,112,unaffected,0,0,80
-116,29,unaffected,0,0,86
39,4,unaffected,0,0,54
-120,110,unaffected,0,0,90
-23,-83,unaffected,0,0,93
-23,-2,empty,0,0,0
-66,-102,empty,0,0,0
-124,-49,empty,0,0,0
-83,22,unaffected,0,0,95
87,54,unaffected,0,0,54
-9,-25,unaffected,0,0,77
-59,76,unaffected,0,0,50
0,11,empty,0,0,0
25,87,unaffected,0,0,103
9,-42,unaffected,0,0,38
22,106,unaffected,0,0,93
64,99,unaffected,0,0,50
-125,12,unaffected,0,0,65
81,9,unaffected,0,0,60
-43,-16,empty,0,0,0
-30,125,unaffected,0,0,101
55,-37,unaffected,0,0,35
63,-82,unaffected,0,0,72
-52,86,empty,0,0,0
96,125,empty,0,0,0
-118,-101,unaffected,0,0,92
9,-118,empty,0,0,0
-56,-91,unaffected,0,0,77
96,-94,empty,0,0,0
48,43,unaffected,0,0,63
6,-19,empty,0,0,0
-81,24,empty,0,0,0
-125,84,unaffected,0,0,102
109,-108,empty,0,0,0
-101,-123,empty,0,0,0
-59,124,empty,0,0,0
-103,65,empty,0,0,0
102,69,unaffected,0,0,84
-59,-64,empty,0,0,0
-56,-36,empty,0,0,0
10,-87,empty,0,0,0
-16,45,unaffected,0,0,36
-5,125,empty,0,0,0
-120,123,empty,0,0,0
-66,-107,empty,0,0,0
-91,-56,empty,0,0,0
-7,79,empty,0,0,0
-10,40,empty,0,0,0
94,-35,empty,0,0,0
41,88,unaffected,0,0,84
-41,15,unaffected,0,0,95
-19,-30,empty,0,0,0
17,-68,unaffected,0,0,88
12,-102,empty,0,0,0
-10,33,unaffected,0,0,97
-19,56,empty,0,0,0
-115,103,unaffected,0,0,40
-121,111,empty,0,0,0
-6,52,unaffected,0,0,64
36,-74,empty,0,0,0
-57,125,unaffected,0,0,82
-111,1,empty,0,0,0
-91,14,unaffected,0,0,84
105,-120,empty,0,0,0
111,-113,unaffected,0,0,62
70,-109,unaffected,0,0,64
73,-8,unaffected,0,0,40
4,25,empty,0,0,0
26,54,unaffected,0,0,61
71,-95,unaffected,0,0,73
-89,70,empty,0,0,0
-4,5,unaffected,0,0,35
11,114,unaffected,0,0,57
99,6,unaffected,0,0,64
74,-113,unaffected,0,0,87
-108,-23,unaffected,0,0,69
-28,117,unaffected,0,0,72
-3,61,unaffected,0,0,59
-94,-112,unaffected,0,0,40
81,14,empty,0,0,0
33,-87,unaffected,0,0,85
-32,-122,empty,0,0,0
-14,80,unaffected,0,0,49
20,-97,unaffected,0,0,69
107,-22,empty,0,0,0
-99,-112,empty,0,0,0
-16,59,unaffected,0,0,62
-41,0,unaffected,0,0,104
116,24,unaffected,0,0,71
80,6,unaffected,0,0,42
18,121,unaffected,0,0,81
-3,121,unaffected,0,0,86
3,-72,unaffected,0,0,103
52,97,unaffected,0,0,46
16,44,unaffected,0,0,82
10,-104,unaffected,0,0,73
90,71,unaffected,0,0,99
100,77,empty,0,0,0
66,-44,empty,0,0,0
-19,-24,unaffected,0,0,105
-70,106,unaffected,0,0,57
-60,55,unaffected,0,0,87
10,65,unaffected,0,0,87
-78,108,unaffected,0,0,38
-108,42,unaffected,0,0,71
-17,7,empty,0,0,0
-72,114,unaffected,0,0,36
72,-105,unaffected,0,0,78
-98,110,unaffected,0,0,40
93,12,unaffected,0,0,102
-96,73,empty,0,0,0
-66,-5,empty,0,0,0
-90,109,unaffected,0,0,75
125,1,empty,0,0,0
-33,94,unaffected,0,0,56
-79,-91,empty,0,0,0
104,119,unaffected,0,0,88
-76,21,empty,0,0,0
113,-92,empty,0,0,0
20,-19,unaffected,0,0,66
-23,93,empty,0,0,0
54,-44,empty,0,0,0
25,32,empty,0,0,0
-88,118,unaffected,0,0,59
53,-38,unaffected,0,0,48
-28,53,unaffected,0,0,48
33,91,empty,0,0,0
50,47,unaffected,0,0,82
-93,73,empty,0,0,0
-47,31,unaffected,0,0,41
-41,121,unaffected,0,0,63
-38,8,unaffected,0,0,39
74,32,empty,0,0,0
-40,44,unaffected,0,0,93
110,33,unaffected,0,0,93
61,-66,unaffected,0,0,76
12,38,unaffected,0,0,91
-86,44,unaffected,0,0,54
-13,102,unaffected,0,0,92
39,46,unaffected,0,0,43
86,114,unaffected,0,0,71
-41,-22,empty,0,0,0
86,76,unaffected,0,0,44
125,-25,unaffected,0,0,73
-90,1,unaffected,0,0,65
78,-117,empty,0,0,0
114,67,empty,0,0,0
17,10,unaffected,0,0,81
-64,-1,unaffected,0,0,44
125,29,unaffected,0,0,66
94,88,empty,0,0,0
26,17,unaffected,0,0,84
-39,36,unaffected,0,0,103
109,50,empty,0,0,0
-62,-51,unaffected,0,0,53
-124,91,unaffected,0,0,101
18,-35,unaffected,0,0,64
-77,-26,unaffected,0,0,77
-109,58,unaffected,0,0,54
-107,59,unaffected,0,0,52
86,93,empty,0,0,0
-77,106,unaffected,0,0,62
-100,101,unaffected,0,0,91
68,9,unaffected,0,0,44
104,-104,empty,0,0,0
-66,-117,unaffected,0,0,44
123,71,unaffected,0,0,102
98,20,unaffected,0,0,44
82,-113,unaffected,0,0,59
58,14,unaffected,0,0,92
7,14,unaffected,0,0,88
54,91,empty,0,0,0
-11,108,empty,0,0,0
-94,-37,unaffected,0,0,48
-28,-42,unaffected,0,0,40
-51,-19,empty,0,0,0
-83,7,empty,0,0,0
94,-68,unaffected,0,0,44
-66,122,empty,0,0,0
-2,-11,unaffected,0,0,64
66,-92,unaffected,0,0,74
-88,-56,unaffected,0,0,105
33,-21,unaffected,0,0,43
79,-106,empty,0,0,0
10,42,unaffected,0,0,82
99,82,empty,0,0,0
-108,115,empty,0,0,0
102,-24,unaffected,0,0,43
-94,15,empty,0,0,0
-71,-74,unaffected,0,0,60
-100,-73,unaffected,0,0,70
68,-58,unaffected,0,0,88
-34,97,empty,0,0,0
114,39,empty,0,0,0
-42,125,empty,0,0,0
-87,11,empty,0,0,0
111,107,unaffected,0,0,40
-60,-31,unaffected,0,0,102
-90,31,empty,0,0,0
113,119,unaffected,0,0,70
-115,59,empty,0,0,0
-46,87,unaffected,0,0,69
53,99,unaffected,0,0,41
51,-3,empty,0,0,0
-88,107,unaffected,0,0,77
31,-44,unaffected,0,0,90
64,5,empty,0,0,0
-83,53,empty,0,0,0
34,110,empty,0,0,0
20,-120,empty,0,0,0
-100,-125,unaffected,0,0,36
-67,-107,unaffected,0,0,82
98,61,unaffected,0,0,102
85,19,empty,0,0,0
52,-8,unaffected,0,0,55
-125,-84,unaffected,0,0,92
-67,-109,unaffected,0,0,103
102,53,empty,0,0,0
13,-92,unaffected,0,0,93
-70,40,unaffected,0,0,39
-80,-33,unaffected,0,0,102
17,-84,unaffected,0,0,52
93,-73,unaffected,0,0,41
-91,-67,unaffected,0,0,96
-125,60,empty,0,0,0
-65,26,empty,0,0,0
77,-58,empty,0,0,0
-31,13,empty,0,0,0
49,11,empty,0,0,0
-42,-50,empty,0,0,0
111,37,unaffected,0,0,86
35,125,unaffected,0,0,101
41,100,empty,0,0,0
24,-34,unaffected,0,0,85
-83,-99,empty,0,0,0
-102,102,empty,0,0,0
-114,-60,empty,0,0,0
80,-43,unaffected,0,0,92
-15,51,unaffected,0,0,40
-67,-96,empty,0,0,0
69,-44,unaffected,0,0,61
115,-8,empty,0,0,0
29,-30,unaffected,0,0,46
-80,114,unaffected,0,0,105
76,19,unaffected,0,0,46
-22,-121,empty,0,0,0
-61,52,empty,0,0,0
-114,78,unaffected,0,0,83
30,-102,unaffected,0,0,85
-17,88,unaffected,0,0,74
-75,-38,unaffected,0,0,53
-56,3,unaffected,0,0,105
74,-50,empty,0,0,0
76,-84,unaffected,0,0,80
34,-97,unaffected,0,0,67
39,-69,empty,0,0,0
-11,64,empty,0,0,0
41,-74,unaffected,0,0,55
-102,34,empty,0,0,0
-66,-53,empty,0,0,0
51,-104,unaffected,0,0,57
9,78,unaffected,0,0,44
64,-105,empty,0,0,0
-39,10,empty,0,0,0
-12,-22,unaffected,0,0,88
42,-35,empty,0,0,0
-117,86,unaffected,0,0,105
-74,-6,empty,0,0,0
-45,92,unaffected,0,0,73
-91,-69,unaffected,0,0,98
-109,1,empty,0,0,0
-90,102,unaffected,0,0,60
-23,-68,unaffected,0,0,82
34,-87,unaffected,0,0,40
27,106,empty,0,0,0
9,97,empty,0,0,0
6,32,unaffected,0,0,74
108,26,unaffected,0,0,61
-35,12,unaffected,0,0,99
-113,-32,empty,0,0,0
123,-3,unaffected,0,0,40
36,-28,unaffected,0,0,76
41,-50,empty,0,0,0
-14,27,unaffected,0,0,78
-59,93,empty,0,0,0
98,79,empty,0,0,0
24,-79,unaffected,0,0,78
-121,-62,unaffected,0,0,38
51,-93,unaffected,0,0,41
-40,95,unaffected,0,0,67
-57,-74,unaffected,0,0,42
-19,-7,unaffected,0,0,103
85,27,unaffected,0,0,86
-99,-83,empty,0,0,0
-122,109,unaffected,0,0,93
-14,116,unaffected,0,0,97
14,21,unaffected,0,0,99
82,28,unaffected,0,0,67
98,-103,unaffected,0,0,39
-76,103,empty,0,0,0
120,-107,unaffected,0,0,36
57,50,unaffected,0,0,73
-66,2,empty,0,0,0
19,43,empty,0,0,0
72,34,empty,0,0,0
-54,36,unaffected,0,0,45
-76,49,empty,0,0,0
-123,-50,unaffected,0,0,44
40,-125,empty,0,0,0
0,-21,empty,0,0,0
111,-51,unaffected,0,0,69
-29,-21,unaffected,0,0,48
-11,21,empty,0,0,0
-101,-58,empty,0,0,0
108,90,unaffected,0,0,99
8,-95,unaffected,0,0,78
1,-120,unaffected,0,0,76
-96,-112,empty,0,0,0
12,50,unaffected,0,0,57
-111,-22,empty,0,0,0
-86,45,unaffected,0,0,36
12,-72,empty,0,0,0
-20,-93,unaffected,0,0,101
111,21,unaffected,0,0,95
-96,69,unaffected,0,0,76
-92,-96,unaffected,0,0,92
117,10,empty,0,0,0
2,70,empty,0,0,0
15,-94,empty,0,0,0
72,47,unaffected,0,0,96
2,-35,empty,0,0,0
-35,-42,unaffected,0,0,82
49,-69,unaffected,0,0,35
-25,-124,empty,0,0,0
78,109,unaffected,0,0,102
25,-125,unaffected,0,0,60
-79,-22,unaffected,0,0,76
34,-65,empty,0,0,0
-65,-37,empty,0,0,0
-26,50,unaffected,0,0,103
-76,-77,unaffected,0,0,36
-64,33,empty,0,0,0
-49,-14,unaffected,0,0,67
64,79,unaffected,0,0,69
119,2,empty,0,0,0
34,59,empty,0,0,0
60,-26,unaffected,0,0,99
60,6,unaffected,0,0,95
-33,-53,unaffected,0,0,48
-14,40,unaffected,0,0,59
-30,69,unaffected,0,0,83
20,40,unaffected,0,0,54
-50,45,unaffected,0,0,38
-87,84,unaffected,0,0,55
-42,11,unaffected,0,0,46
92,-55,empty,0,0,0
-45,-118,unaffected,0,0,98
124,53,unaffected,0,0,94
-26,-44,empty,0,0,0
-42,45,unaffected,0,0,60
125,119,unaffected,0,0,38
77,19,unaffected,0,0,56
95,-98,unaffected,0,0,101
83,100,empty,0,0,0
-112,-62,unaffected,0,0,85
-69,78,unaffected,0,0,61
-82,-17,unaffected,0,0,74
113,123,empty,0,0,0
-23,23,empty,0,0,0
-34,108,empty,0,0,0
105,74,empty,0,0,0
47,88,unaffected,0,0,83
-123,-88,unaffected,0,0,105
-92,37,unaffected,0,0,73
63,-29,empty,0,0,0
-19,54,unaffected,0,0,63
-16,57,unaffected,0,0,39
-108,-19,unaffected,0,0,92
39,-31,unaffected,0,0,59
116,-26,empty,0,0,0
-118,66,unaffected,0,0,48
64,63,empty,0,0,0
-86,-82,unaffected,0,0,63
-55,119,unaffected,0,0,74
67,-119,empty,0,0,0
-41,-56,unaffected,0,0,102
-116,106,empty,0,0,0
92,-62,unaffected,0,0,55
95,-116,empty,0,0,0
-61,120,unaffected,0,0,75
-15,62,unaffected,0,0,49
106,-74,empty,0,0,0
29,-41,empty,0,0,0
51,-56,unaffected,0,0,81
-36,93,unaffected,0,0,38
120,4,empty,0,0,0
28,7,unaffected,0,0,85
-42,100,unaffected,0,0,52
66,50,empty,0,0,0
125,-80,empty,0,0,0
-29,109,empty,0,0,0
22,104,unaffected,0,0,44
-91,-75,empty,0,0,0
120,56,unaffected,0,0,48
81,84,empty,0,0,0
-121,42,empty,0,0,0
-113,114,empty,0,0,0
-113,94,unaffected,0,0,39
-90,2,unaffected,0,0,82
-25,-68,unaffected,0,0,90
117,-75,unaffected,0,0,40
-111,9,empty,0,0,0
-121,-109,empty,0,0,0
-112,-67,unaffected,0,0,87
-57,45,empty,0,0,0
79,53,unaffected,0,0,78
21,-44,empty,0,0,0
20,-55,empty,0,0,0
74,18,unaffected,0,0,101
-5,23,unaffected,0,0,72
-106,-38,empty,0,0,0
-17,110,unaffected,0,0,39
42,-85,unaffected,0,0,87
-35,2,unaffected,0,0,86
-105,-76,unaffected,0,0,67
-32,38,unaffected,0,0,83
-111,94,unaffected,0,0,48
-88,34,empty,0,0,0
-26,-66,unaffected,0,0,99
-33,106,unaffected,0,0,94
35,-97,empty,0,0,0
-91,-113,unaffected,0,0,74
-101,-103,unaffected,0,0,86
68,2,unaffected,0,0,44
25,-61,unaffected,0,0,41
116,-6,unaffected,0,0,54
106,-63,unaffected,0,0,91
-12,93,unaffected,0,0,80
116,-79,empty,0,0,0
113,-90,unaffected,0,0,67
-45,48,empty,0,0,0
-9,-106,unaffected,0,0,94
1,15,empty,0,0,0
87,105,empty,0,0,0
80,20,empty,0,0,0
101,5,unaffected,0,0,62
-25,-53,unaffected,0,0,53
-9,63,unaffected,0,0,90
3,-9,empty,0,0,0
-31,66,empty,0,0,0
80,-67,unaffected,0,0,44
2,83,empty,0,0,0
75,35,unaffected,0,0,94
-69,81,unaffected,0,0,70
-23,-6,unaffected,0,0,103
-116,-12,empty,0,0,0
-84,16,unaffected,0,0,90
-53,-14,empty,0,0,0
-73,-25,empty,0,0,0
-108,72,unaffected,0,0,41
15,-55,unaffected,0,0,74
43,-108,empty,0,0,0
60,-122,unaffected,0,0,91
30,2,empty,0,0,0
3,37,unaffected,0,0,82
-63,108,empty,0,0,0
-115,47,empty,0,0,0
49,108,empty,0,0,0
-18,-116,unaffected,0,0,36
102,15,unaffected,0,0,49
120,-95,unaffected,0,0,84
-44,-28,unaffected,0,0,96
114,-9,empty,0,0,0
-101,80,unaffected,0,0,64
-122,-19,unaffected,0,0,71
-33,-72,empty,0,0,0
94,25,empty,0,0,0
77,60,unaffected,0,0,54
-20,-29,unaffected,0,0,87
-90,-81,empty,0,0,0
-66,85,empty,0,0,0
-53,-10,unaffected,0,0,50
-47,-70,empty,0,0,0
-104,-51,unaffected,0,0,91
-109,86,unaffected,0,0,94
-46,-36,unaffected,0,0,64
10,-43,empty,0,0,0
